the_geom,sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,bin_num_trip,mar_ind,sysorder,may_ind,dateStr,dateTxt,display,sysname_alt,yroverchange,yroverchange_bin,trip_type
POINT (-77.0368707 38.9071923),56,5800985.5,357366,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,8,0.065626026,3,0,3,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",0.14237947,1,1
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,4,,,1,1,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,7,,,0,11,1,06/25/23 through 07/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-82.9987942 39.9611755),58,4935.666667,339,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,8,0.003492505,1,1,8,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",-0.156716418,-1,9999
POINT (-75.1652215 39.9525839),43,1467170,99056,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,6,0.020289762,1,0,7,1,05/28/23 through 06/24/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",0.062012179,1,1
POINT (-82.9987942 39.9611755),58,30152.15,1591,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,2,0.000610659,1,1,8,1,01/29/23 through 02/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",2.138067061,4,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,7,,,0,13,1,06/25/23 through 07/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,11,,,0,7,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-75.1652215 39.9525839),43,695677,54780,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,2,0.021025716,1,0,7,1,01/29/23 through 02/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",0.488303855,2,1
POINT (-75.1652215 39.9525839),43,1463985,100744,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,4,0.020549822,1,0,7,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",0.206370495,1,1
POINT (-118.2436849 34.0522342),73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,6,,,1,9,1,05/28/23 through 06/24/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,4,,,0,11,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,11,,,0,10,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-77.0368707 38.9071923),56,96744.05,6896,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,3,0.22043217,4,0,3,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",0.635285748,3,9999
POINT (-75.1652215 39.9525839),43,1626910,114752,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,8,0.021072843,1,0,7,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",0.185858816,1,1
POINT (-82.9987942 39.9611755),58,2308.466667,152,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,4,0.002210395,1,1,8,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.225806452,1,9999
POINT (-118.2436849 34.0522342),73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,7,,,1,9,1,06/25/23 through 07/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,2
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,12,,,1,1,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,9999
POINT (-72.673371 40.909849),3,41872718,3027961,40.909849,-72.673371,"CitiBike (New York, NY)",2023,5,0.6571133,4,1,1,1,04/30/23 through 05/27/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",0.188114076,1,1
POINT (-87.6297982 41.8781136),60,1470792.1,134806,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,2,0.051741377,3,1,4,1,01/29/23 through 02/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",0.638102413,3,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,5,,,1,6,1,04/30/23 through 05/27/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,9999
POINT (-72.673371 40.909849),3,20452941.75,1789507,40.909849,-72.673371,"CitiBike (New York, NY)",2023,3,0.657084663,4,1,1,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",0.077324441,1,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,12,,,1,5,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-87.6297982 41.8781136),60,8122805.617,498059,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,6,0.102018038,4,1,4,1,05/28/23 through 06/24/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",-0.119707382,-1,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,12,,,1,6,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-87.6297982 41.8781136),60,8293049.95,517834,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,8,0.09509407,3,1,4,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",-0.042803009,-1,1
POINT (-118.2436849 34.0522342),73,951932,48397,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,10,0.009228874,1,1,9,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",0.501706591,3,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,2,,,1,6,1,01/29/23 through 02/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,3,,,0,11,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-87.6297982 41.8781136),60,113321.0667,11823,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,1,0.385289709,4,1,4,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",0.046931728,1,9999
POINT (-79.9849659685496 40.4454577489795),29,342493.8833,33398,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,10,0.006368699,1,0,11,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",2.49461128,4,1
POINT (-122.410143 37.773833),42,615995.6667,49034,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,12,0.37733555,4,1,2,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.052775953,-1,2
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,7,,,0,12,1,06/25/23 through 07/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-118.2436849 34.0522342),73,448161,22677,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,3,0.008326712,1,1,9,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",0.137547028,1,1
POINT (-71.0588801 42.3600825),1,5718574.3,331677,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,5,0.071978922,3,1,5,1,04/30/23 through 05/27/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",0.073937483,1,1
POINT (-72.673371 40.909849),3,44391516.08,3432248,40.909849,-72.673371,"CitiBike (New York, NY)",2023,10,0.654498926,4,1,1,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",0.28591189,2,1
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,12,,,0,7,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,9999
POINT (-72.673371 40.909849),3,19359525,1721527,40.909849,-72.673371,"CitiBike (New York, NY)",2023,2,0.660758254,4,1,1,1,01/29/23 through 02/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",0.515731577,3,1
POINT (-87.6297982 41.8781136),60,321530.8833,28733,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,4,0.417837303,4,1,4,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",-0.422080534,-2,9999
POINT (-75.1652215 39.9525839),43,1846204,138204,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,9,0.02155918,1,0,7,1,08/27/23 through 09/30/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",0.08674011,1,1
POINT (-79.9849659685496 40.4454577489795),29,502595.5167,39206,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2023,9,0.006115953,1,0,11,1,08/27/23 through 09/30/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",1.773878591,4,1
POINT (-122.410143 37.773833),42,157292.0667,12126,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,3,0.38761028,4,1,2,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.527398862,-3,9999
POINT (-118.2436849 34.0522342),73,733670,40381,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,12,0.011774634,1,1,9,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",0.63505689,3,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,1,,,0,10,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,6,,,1,6,1,05/28/23 through 06/24/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,9999
POINT (-87.6297982 41.8781136),60,9825049.433,610326,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,7,0.096840098,3,1,4,1,06/25/23 through 07/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",-0.139423524,-1,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,4,,,0,10,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,11,,,0,10,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-82.9987942 39.9611755),58,6360.55,467,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,9,0.00410535,1,1,8,1,08/27/23 through 09/30/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",-0.402813299,-2,9999
POINT (-82.9987942 39.9611755),58,3451.283333,243,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,1,0.00278223,1,1,8,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.609271523,3,2
POINT (-77.0368707 38.9071923),56,282307.0167,19960,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,8,0.205635399,4,0,3,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",2.111457521,4,9999
POINT (-97.7492916839957 30.2703327863944),53,331470,15533,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,5,0.003370896,1,0,12,1,04/30/23 through 05/27/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",-0.348912269,-2,1
POINT (-87.6297982 41.8781136),60,8909240.383,585145,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,9,0.091279892,3,1,4,1,08/27/23 through 09/30/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",-0.04069715,-1,1
POINT (-97.7492916839957 30.2703327863944),53,274394,17015,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,2,0.006530715,1,0,12,1,01/29/23 through 02/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",-0.166870685,-1,1
POINT (-72.673371 40.909849),3,43999745.78,3158048,40.909849,-72.673371,"CitiBike (New York, NY)",2023,6,0.646866861,4,1,1,1,05/28/23 through 06/24/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",0.025404847,1,1
POINT (-77.0368707 38.9071923),56,427760.9333,28058,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,5,0.152984668,4,0,3,1,04/30/23 through 05/27/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",1.284295368,4,2
POINT (-82.9987942 39.9611755),58,116026.0167,5403,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2023,5,0.001172533,1,1,8,1,04/30/23 through 05/27/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.369929006,2,1
POINT (-77.0368707 38.9071923),56,528855.6833,40748,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,11,0.241315188,4,0,3,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",3.462111257,4,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,6,,,0,13,1,05/28/23 through 06/24/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-74.039894 40.724851),9999,410073.4667,51201,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,3,0.018800369,1,1,6,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",0.128869389,1,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,6,,,0,13,1,05/28/23 through 06/24/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-87.6297982 41.8781136),60,162022.9167,16402,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2023,12,0.31561123,4,1,4,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",0.216494845,1,9999
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2023,4,,,1,1,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,12,,,1,6,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,9999
POINT (-122.410143 37.773833),42,4034830.6,322508,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,11,0.079756695,3,1,2,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",0.171452856,1,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2023,8,,,0,13,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,9,,,0,12,1,08/27/23 through 09/30/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2023,1,,,1,5,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-122.410143 37.773833),42,643982.1667,49512,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2023,1,0.566888024,4,1,2,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.120474651,-1,2
POINT (-97.7492916839957 30.2703327863944),53,407615,22673,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,3,0.008325243,1,0,12,1,02/26/23 through 03/25/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",-0.017378868,-1,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2023,1,,,1,6,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-118.2436849 34.0522342),73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2023,4,,,1,9,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,9999
POINT (-75.1652215 39.9525839),43,1081146,85499,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2023,11,0.021144026,1,0,7,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",0.179556868,1,1
POINT (-97.7492916839957 30.2703327863944),53,548638,32317,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2023,4,0.006592041,1,0,12,1,03/26/23 through 04/29/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",-0.222700596,-1,1
POINT (-72.673371 40.909849),3,49906337.65,3552607,40.909849,-72.673371,"CitiBike (New York, NY)",2023,8,0.652394127,4,1,1,1,07/30/23 through 08/26/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",0.106010695,1,1
POINT (-77.0368707 38.9071923),56,71431.36667,5136,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2023,1,0.167372743,4,0,3,1,12/28/22 through 01/28/23,2023 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",0.612052731,3,9999
